simulated_period,simulated_disaster,year,month,day,date,region,pa_projects,ia_registrations
922,59085,2021,8,27,2021-08-27,3,2091,19797
922,59086,2021,9,3,2021-09-03,4,318,27620
922,59087,2021,9,3,2021-09-03,4,486,0
922,59088,2021,9,7,2021-09-07,2,479,0
922,59089,2021,9,13,2021-09-13,4,192,0
922,59090,2021,9,15,2021-09-15,7,235,0
922,59091,2021,10,23,2021-10-23,6,86,0
922,59092,2021,10,27,2021-10-27,6,51,0
922,59093,2021,11,5,2021-11-05,4,102,0
922,59094,2021,11,13,2021-11-13,9,5,0
922,59095,2021,11,19,2021-11-19,9,962,0
922,59096,2021,11,24,2021-11-24,10,153,5998
922,59097,2021,12,1,2021-12-01,6,1277,0
922,59098,2021,12,11,2021-12-11,6,42,0
922,59099,2021,12,14,2021-12-14,7,618,0
922,59100,2021,12,15,2021-12-15,1,151,0
922,59101,2021,12,15,2021-12-15,2,2050,0
922,59102,2021,12,23,2021-12-23,2,4568,7114
922,59103,2022,1,10,2022-01-10,4,104,0
922,59104,2022,1,29,2022-01-29,2,114,0
922,59105,2022,2,2,2022-02-02,1,1580,0
922,59106,2022,2,5,2022-02-05,1,74,0
922,59107,2022,2,6,2022-02-06,1,787,0
922,59108,2022,2,10,2022-02-10,7,127,0
922,59109,2022,2,17,2022-02-17,2,5235,2473
922,59110,2022,2,18,2022-02-18,1,137,0
922,59111,2022,2,18,2022-02-18,10,469,0
923,59112,2021,3,2,2021-03-02,9,80,0
923,59113,2021,3,8,2021-03-08,7,151,0
923,59114,2021,3,10,2021-03-10,9,42,0
923,59115,2021,3,12,2021-03-12,4,3179,25010
923,59116,2021,3,13,2021-03-13,9,35,0
923,59117,2021,3,14,2021-03-14,4,170,0
923,59118,2021,3,15,2021-03-15,7,245,0
923,59119,2021,3,20,2021-03-20,3,107,0
923,59120,2021,3,20,2021-03-20,4,742,3353
923,59121,2021,3,23,2021-03-23,4,33,294
923,59122,2021,3,24,2021-03-24,4,710,756
923,59123,2021,3,25,2021-03-25,8,34,0
923,59124,2021,3,26,2021-03-26,6,611,34228
923,59125,2021,3,29,2021-03-29,4,3805,11835
923,59126,2021,4,1,2021-04-01,4,453,4336
923,59127,2021,4,4,2021-04-04,4,58,0
923,59128,2021,4,4,2021-04-04,6,116,488
923,59129,2021,4,6,2021-04-06,7,880,31764
923,59130,2021,4,8,2021-04-08,3,81,0
923,59131,2021,4,8,2021-04-08,7,194,0
923,59132,2021,4,9,2021-04-09,7,272,0
923,59133,2021,4,11,2021-04-11,7,107,0
923,59134,2021,4,11,2021-04-11,8,106,0
923,59135,2021,4,12,2021-04-12,7,44,0
923,59136,2021,4,17,2021-04-17,6,211,0
923,59137,2021,4,21,2021-04-21,6,568,0
923,59138,2021,4,21,2021-04-21,7,7911,4525
923,59139,2021,4,25,2021-04-25,5,0,35
923,59140,2021,4,28,2021-04-28,8,725,9338
923,59141,2021,5,2,2021-05-02,1,0,826
923,59142,2021,5,22,2021-05-22,1,138,0
923,59143,2021,5,28,2021-05-28,1,329,0
923,59144,2021,5,30,2021-05-30,6,941,819
923,59145,2021,5,31,2021-05-31,9,262,3796
923,59146,2021,6,1,2021-06-01,8,23,0
923,59147,2021,6,9,2021-06-09,8,66,0
923,59148,2021,6,10,2021-06-10,9,180,0
923,59149,2021,6,19,2021-06-19,9,94,0
923,59150,2021,6,21,2021-06-21,3,255,0
923,59151,2021,6,22,2021-06-22,6,0,2480
923,59152,2021,6,24,2021-06-24,4,153,0
923,59153,2021,6,26,2021-06-26,9,13489,17357
923,59154,2021,6,28,2021-06-28,10,40,0
923,59155,2021,7,3,2021-07-03,4,40,0
923,59156,2021,7,7,2021-07-07,1,14,0
923,59157,2021,7,9,2021-07-09,6,0,4371
923,59158,2021,7,14,2021-07-14,6,0,1337
923,59159,2021,7,20,2021-07-20,6,123,0
923,59160,2021,7,28,2021-07-28,1,424,0
923,59161,2021,7,29,2021-07-29,6,225,1627
923,59162,2021,8,1,2021-08-01,3,227,7858
923,59163,2021,8,6,2021-08-06,5,65,0
923,59164,2021,8,7,2021-08-07,7,180,0
923,59165,2021,8,11,2021-08-11,6,310,46696
923,59166,2021,8,20,2021-08-20,4,0,3610
923,59167,2021,8,22,2021-08-22,5,440,0
923,59168,2021,8,25,2021-08-25,1,95,0
923,59169,2021,8,26,2021-08-26,6,467,17160
923,59170,2021,8,26,2021-08-26,6,1568,9201
923,59171,2021,8,28,2021-08-28,3,134,0
923,59172,2021,8,31,2021-08-31,6,227,590
923,59173,2021,9,6,2021-09-06,6,101,0
923,59174,2021,9,19,2021-09-19,6,240,33900
923,59175,2021,9,24,2021-09-24,10,50,0
923,59176,2021,9,28,2021-09-28,4,78,0
923,59177,2021,9,29,2021-09-29,9,256,1299
923,59178,2021,10,1,2021-10-01,1,309,0
923,59179,2021,10,4,2021-10-04,2,1734,0
923,59180,2021,10,4,2021-10-04,7,609,63845
923,59181,2021,10,6,2021-10-06,5,0,12714
923,59182,2021,10,8,2021-10-08,6,238,0
923,59183,2021,10,8,2021-10-08,6,332,17192
923,59184,2021,10,12,2021-10-12,3,229,0
923,59185,2021,10,14,2021-10-14,4,181,0
923,59186,2021,10,18,2021-10-18,6,405,0
923,59187,2021,10,22,2021-10-22,3,90,0
923,59188,2021,10,25,2021-10-25,4,176,0
923,59189,2021,10,27,2021-10-27,6,0,26422
923,59190,2021,11,3,2021-11-03,10,29,0
923,59191,2021,11,15,2021-11-15,1,72,0
923,59192,2021,12,7,2021-12-07,7,70,0
923,59193,2021,12,14,2021-12-14,7,120,0
923,59194,2021,12,16,2021-12-16,8,158,0
923,59195,2022,1,6,2022-01-06,4,215,0
923,59196,2022,1,11,2022-01-11,4,26,0
923,59197,2022,2,11,2022-02-11,4,4075,6488
924,59198,2021,2,26,2021-02-26,3,1276,0
924,59199,2021,2,27,2021-02-27,4,29,0
924,59200,2021,3,7,2021-03-07,6,97,0
924,59201,2021,3,22,2021-03-22,7,691,410
924,59202,2021,4,2,2021-04-02,5,2396,0
924,59203,2021,4,5,2021-04-05,7,315,0
924,59204,2021,4,10,2021-04-10,4,8,289
924,59205,2021,4,14,2021-04-14,7,147,0
924,59206,2021,4,14,2021-04-14,7,892,0
924,59207,2021,4,15,2021-04-15,10,32,0
924,59208,2021,4,21,2021-04-21,5,131,0
924,59209,2021,4,23,2021-04-23,6,96,0
924,59210,2021,4,26,2021-04-26,7,66,0
924,59211,2021,5,3,2021-05-03,7,419,0
924,59212,2021,5,5,2021-05-05,8,31,0
924,59213,2021,5,9,2021-05-09,7,1426,524
924,59214,2021,5,14,2021-05-14,1,116,0
924,59215,2021,5,22,2021-05-22,8,294,0
924,59216,2021,5,23,2021-05-23,2,0,68
924,59217,2021,5,28,2021-05-28,8,10,0
924,59218,2021,5,28,2021-05-28,8,22,0
924,59219,2021,5,29,2021-05-29,8,122,0
924,59220,2021,5,30,2021-05-30,8,91,0
924,59221,2021,6,2,2021-06-02,4,172,1003
924,59222,2021,6,2,2021-06-02,4,251,10759
924,59223,2021,6,7,2021-06-07,9,56,0
924,59224,2021,6,17,2021-06-17,3,33,0
924,59225,2021,6,18,2021-06-18,6,414,7117
924,59226,2021,6,19,2021-06-19,8,221,0
924,59227,2021,6,19,2021-06-19,8,248,0
924,59228,2021,6,19,2021-06-19,9,339,0
924,59229,2021,6,23,2021-06-23,4,569,365
924,59230,2021,6,24,2021-06-24,6,38,0
924,59231,2021,6,28,2021-06-28,8,110,0
924,59232,2021,6,29,2021-06-29,8,173,1093
924,59233,2021,7,1,2021-07-01,5,492,0
924,59234,2021,7,11,2021-07-11,3,842,0
924,59235,2021,8,5,2021-08-05,1,134,0
924,59236,2021,8,6,2021-08-06,4,96,0
924,59237,2021,8,18,2021-08-18,5,50,0
924,59238,2021,8,21,2021-08-21,8,20,0
924,59239,2021,9,7,2021-09-07,4,319,529258
924,59240,2021,9,13,2021-09-13,6,0,1523
924,59241,2021,9,14,2021-09-14,2,196,0
924,59242,2021,9,22,2021-09-22,1,29,0
924,59243,2021,9,23,2021-09-23,2,591,0
924,59244,2021,9,24,2021-09-24,2,233,0
924,59245,2021,9,27,2021-09-27,5,216,0
924,59246,2021,10,6,2021-10-06,4,50,0
924,59247,2021,10,6,2021-10-06,8,209,0
924,59248,2021,10,12,2021-10-12,4,38,0
924,59249,2021,10,13,2021-10-13,6,152,0
924,59250,2021,10,13,2021-10-13,7,104,0
924,59251,2021,10,26,2021-10-26,1,55,0
924,59252,2021,10,31,2021-10-31,7,45,0
924,59253,2021,11,6,2021-11-06,6,127,4090
924,59254,2021,11,6,2021-11-06,6,624,0
924,59255,2021,11,27,2021-11-27,4,2425,3170
924,59256,2021,12,1,2021-12-01,5,987,0
924,59257,2021,12,8,2021-12-08,5,271,0
924,59258,2021,12,8,2021-12-08,8,38,0
924,59259,2022,1,1,2022-01-01,4,652,28456
924,59260,2022,1,1,2022-01-01,10,15,0
924,59261,2022,1,12,2022-01-12,1,153,0
924,59262,2022,1,31,2022-01-31,4,116,0
924,59263,2022,2,4,2022-02-04,7,119,0
924,59264,2022,2,7,2022-02-07,1,73,0
924,59265,2022,2,7,2022-02-07,7,3257,0
924,59266,2022,2,8,2022-02-08,2,359,0
924,59267,2022,2,9,2022-02-09,1,175,0
925,59268,2021,2,24,2021-02-24,10,46,0
925,59269,2021,3,7,2021-03-07,4,3331,2325
925,59270,2021,3,11,2021-03-11,1,873,0
925,59271,2021,3,15,2021-03-15,4,226,20697
925,59272,2021,3,17,2021-03-17,1,152,0
925,59273,2021,3,19,2021-03-19,5,10132,4083
925,59274,2021,3,25,2021-03-25,2,1303,0
925,59275,2021,4,4,2021-04-04,9,21,118
925,59276,2021,4,12,2021-04-12,8,19,0
925,59277,2021,4,16,2021-04-16,6,0,5415
925,59278,2021,4,18,2021-04-18,1,197,0
925,59279,2021,4,30,2021-04-30,7,336,0
925,59280,2021,5,9,2021-05-09,7,420,0
925,59281,2021,5,12,2021-05-12,7,53,0
925,59282,2021,5,16,2021-05-16,4,951,39953
925,59283,2021,5,17,2021-05-17,10,56,0
925,59284,2021,5,29,2021-05-29,10,39,0
925,59285,2021,6,8,2021-06-08,9,48,0
925,59286,2021,6,12,2021-06-12,1,149,0
925,59287,2021,6,13,2021-06-13,10,18,0
925,59288,2021,6,27,2021-06-27,7,110,422
925,59289,2021,7,1,2021-07-01,10,89,0
925,59290,2021,7,2,2021-07-02,1,89,0
925,59291,2021,7,7,2021-07-07,7,1116,12670
925,59292,2021,7,11,2021-07-11,3,0,74
925,59293,2021,7,11,2021-07-11,6,250,0
925,59294,2021,7,13,2021-07-13,5,677,0
925,59295,2021,7,24,2021-07-24,10,232,0
925,59296,2021,7,30,2021-07-30,4,391,2801
925,59297,2021,8,13,2021-08-13,8,183,0
925,59298,2021,8,15,2021-08-15,8,69,0
925,59299,2021,8,24,2021-08-24,1,1182,0
925,59300,2021,9,2,2021-09-02,1,335,0
925,59301,2021,9,3,2021-09-03,1,713,4059
925,59302,2021,9,5,2021-09-05,5,6663,66212
925,59303,2021,9,6,2021-09-06,10,2576,0
925,59304,2021,9,8,2021-09-08,1,56,0
925,59305,2021,9,8,2021-09-08,1,738,0
925,59306,2021,9,15,2021-09-15,4,183,43188
925,59307,2021,9,16,2021-09-16,4,1118,6528
925,59308,2021,9,20,2021-09-20,10,163,0
925,59309,2021,9,25,2021-09-25,6,618,0
925,59310,2021,9,28,2021-09-28,10,9,0
925,59311,2021,9,29,2021-09-29,1,284,0
925,59312,2021,9,29,2021-09-29,10,383,21863
925,59313,2021,9,30,2021-09-30,6,131,0
925,59314,2021,10,16,2021-10-16,4,17,0
925,59315,2021,10,18,2021-10-18,9,174,0
925,59316,2021,11,14,2021-11-14,6,44,0
925,59317,2021,11,28,2021-11-28,3,174,0
925,59318,2021,12,3,2021-12-03,2,813,0
925,59319,2021,12,4,2021-12-04,9,428,0
925,59320,2021,12,8,2021-12-08,4,28,0
925,59321,2021,12,11,2021-12-11,6,0,13381
925,59322,2021,12,17,2021-12-17,3,14,0
925,59323,2021,12,25,2021-12-25,4,51,0
925,59324,2021,12,28,2021-12-28,6,0,11202
925,59325,2022,1,10,2022-01-10,1,177,0
925,59326,2022,1,26,2022-01-26,2,49,0
925,59327,2022,1,30,2022-01-30,5,85,0
925,59328,2022,2,1,2022-02-01,5,127,0
925,59329,2022,2,1,2022-02-01,5,193,0
925,59330,2022,2,8,2022-02-08,5,1986,0
925,59331,2022,2,11,2022-02-11,5,241,7225
925,59332,2022,2,21,2022-02-21,5,0,7725
925,59333,2022,2,21,2022-02-21,5,1178,0
925,59334,2022,2,22,2022-02-22,3,537,0
926,59335,2021,2,26,2021-02-26,1,903,0
926,59336,2021,3,20,2021-03-20,1,2102,35180
926,59337,2021,3,21,2021-03-21,9,517,9311
926,59338,2021,3,29,2021-03-29,9,58,0
926,59339,2021,4,9,2021-04-09,3,0,514
926,59340,2021,4,9,2021-04-09,8,10,0
926,59341,2021,4,16,2021-04-16,1,58,0
926,59342,2021,4,19,2021-04-19,5,413,1891
926,59343,2021,4,25,2021-04-25,1,340,109
926,59344,2021,5,2,2021-05-02,5,6331,6472
926,59345,2021,5,20,2021-05-20,5,123,0
926,59346,2021,5,23,2021-05-23,10,53,0
926,59347,2021,6,7,2021-06-07,5,54,0
926,59348,2021,6,12,2021-06-12,2,2325,14852
926,59349,2021,6,12,2021-06-12,10,305,0
926,59350,2021,6,17,2021-06-17,3,106,0
926,59351,2021,6,19,2021-06-19,4,29,0
926,59352,2021,6,27,2021-06-27,6,49,0
926,59353,2021,6,30,2021-06-30,4,2273,295
926,59354,2021,7,3,2021-07-03,8,30,0
926,59355,2021,7,5,2021-07-05,8,113,0
926,59356,2021,7,11,2021-07-11,9,356,0
926,59357,2021,7,13,2021-07-13,3,70,0
926,59358,2021,7,17,2021-07-17,5,40,0
926,59359,2021,7,31,2021-07-31,7,2517,288
926,59360,2021,8,8,2021-08-08,3,420,4498
926,59361,2021,8,19,2021-08-19,3,292,0
926,59362,2021,9,2,2021-09-02,4,3464,27630
926,59363,2021,9,2,2021-09-02,8,138,0
926,59364,2021,9,3,2021-09-03,10,277,0
926,59365,2021,9,5,2021-09-05,7,405,0
926,59366,2021,9,8,2021-09-08,4,105,0
926,59367,2021,9,11,2021-09-11,10,39,0
926,59368,2021,9,19,2021-09-19,4,127,0
926,59369,2021,9,19,2021-09-19,6,714,25308
926,59370,2021,9,22,2021-09-22,1,166,8571
926,59371,2021,9,29,2021-09-29,7,58,0
926,59372,2021,10,17,2021-10-17,7,546,0
926,59373,2021,10,18,2021-10-18,4,70,0
926,59374,2021,10,19,2021-10-19,1,42,0
926,59375,2021,10,22,2021-10-22,4,182,0
926,59376,2021,10,22,2021-10-22,10,969,0
926,59377,2021,10,25,2021-10-25,4,239,112061
926,59378,2021,10,28,2021-10-28,10,52,0
926,59379,2021,10,30,2021-10-30,10,81,0
926,59380,2021,11,26,2021-11-26,10,22,0
926,59381,2021,11,29,2021-11-29,3,439,0
926,59382,2021,11,30,2021-11-30,4,152,2441
926,59383,2021,12,21,2021-12-21,9,396,0
926,59384,2021,12,23,2021-12-23,2,901,0
926,59385,2021,12,29,2021-12-29,1,423,0
926,59386,2022,1,4,2022-01-04,8,89,0
926,59387,2022,1,12,2022-01-12,4,944,6194
926,59388,2022,2,8,2022-02-08,9,39,0
926,59389,2022,2,8,2022-02-08,9,538,0
926,59390,2022,2,11,2022-02-11,7,8492,31993
927,59391,2021,3,4,2021-03-04,6,148,0
927,59392,2021,3,5,2021-03-05,7,162,16607
927,59393,2021,3,13,2021-03-13,7,452,0
927,59394,2021,3,31,2021-03-31,6,198,0
927,59395,2021,4,14,2021-04-14,3,333,480
927,59396,2021,4,17,2021-04-17,9,48,21
927,59397,2021,5,2,2021-05-02,6,1622,20556
927,59398,2021,5,8,2021-05-08,2,102,0
927,59399,2021,5,9,2021-05-09,7,642,0
927,59400,2021,5,18,2021-05-18,2,1521,2076
927,59401,2021,5,21,2021-05-21,7,149,0
927,59402,2021,5,22,2021-05-22,5,975,12643
927,59403,2021,5,27,2021-05-27,7,33,2191
927,59404,2021,6,8,2021-06-08,7,105,0
927,59405,2021,6,10,2021-06-10,1,1353,0
927,59406,2021,6,11,2021-06-11,7,25,0
927,59407,2021,6,12,2021-06-12,5,248,0
927,59408,2021,6,17,2021-06-17,7,109,0
927,59409,2021,6,17,2021-06-17,7,282,0
927,59410,2021,6,19,2021-06-19,1,89,0
927,59411,2021,6,28,2021-06-28,4,194,0
927,59412,2021,7,3,2021-07-03,6,99,7254
927,59413,2021,7,7,2021-07-07,5,223,0
927,59414,2021,7,9,2021-07-09,1,163,0
927,59415,2021,7,10,2021-07-10,7,1797,0
927,59416,2021,7,15,2021-07-15,8,10113,118765
927,59417,2021,7,17,2021-07-17,1,158,0
927,59418,2021,7,20,2021-07-20,1,342,0
927,59419,2021,7,21,2021-07-21,3,33,0
927,59420,2021,7,25,2021-07-25,1,175,0
927,59421,2021,7,25,2021-07-25,10,139,0
927,59422,2021,7,29,2021-07-29,1,9,0
927,59423,2021,7,29,2021-07-29,8,109,0
927,59424,2021,7,29,2021-07-29,10,183,0
927,59425,2021,8,30,2021-08-30,3,1472,8366
927,59426,2021,9,1,2021-09-01,6,977,41489
927,59427,2021,9,9,2021-09-09,2,637,0
927,59428,2021,9,12,2021-09-12,4,247,0
927,59429,2021,9,12,2021-09-12,6,266,0
927,59430,2021,9,21,2021-09-21,3,22,0
927,59431,2021,9,22,2021-09-22,3,1967,49786
927,59432,2021,9,24,2021-09-24,7,381,0
927,59433,2021,9,27,2021-09-27,6,80,0
927,59434,2021,10,15,2021-10-15,5,231,0
927,59435,2021,10,17,2021-10-17,10,266,0
927,59436,2021,11,1,2021-11-01,8,162,0
927,59437,2021,11,6,2021-11-06,10,22,0
927,59438,2021,11,18,2021-11-18,4,449,1551
927,59439,2021,11,26,2021-11-26,6,1044,0
927,59440,2021,12,2,2021-12-02,1,90,0
927,59441,2021,12,3,2021-12-03,1,159,4908
927,59442,2021,12,14,2021-12-14,7,176,0
927,59443,2021,12,18,2021-12-18,3,9,0
927,59444,2021,12,31,2021-12-31,9,46,702
927,59445,2022,1,6,2022-01-06,1,277,0
927,59446,2022,1,13,2022-01-13,7,461,0
927,59447,2022,1,19,2022-01-19,6,527,687
927,59448,2022,1,23,2022-01-23,7,721,107
927,59449,2022,2,3,2022-02-03,8,110,0
927,59450,2022,2,4,2022-02-04,2,208,0
927,59451,2022,2,8,2022-02-08,9,63,0
927,59452,2022,2,10,2022-02-10,3,284,0
927,59453,2022,2,15,2022-02-15,8,126,0
927,59454,2022,2,17,2022-02-17,2,401,0
927,59455,2022,2,21,2022-02-21,2,344,0
928,59456,2021,2,24,2021-02-24,10,40,0
928,59457,2021,2,25,2021-02-25,4,53,0
928,59458,2021,3,3,2021-03-03,9,63,0
928,59459,2021,3,4,2021-03-04,6,263,0
928,59460,2021,3,6,2021-03-06,4,251,38629
928,59461,2021,3,10,2021-03-10,9,308,0
928,59462,2021,3,12,2021-03-12,6,2282,8982
928,59463,2021,3,15,2021-03-15,8,66,527
928,59464,2021,3,16,2021-03-16,2,952,0
928,59465,2021,3,19,2021-03-19,1,338,0
928,59466,2021,3,21,2021-03-21,4,63,0
928,59467,2021,4,1,2021-04-01,5,0,266
928,59468,2021,4,12,2021-04-12,1,269,52
928,59469,2021,4,15,2021-04-15,1,82,361
928,59470,2021,4,29,2021-04-29,6,140,4252
928,59471,2021,5,8,2021-05-08,6,261,0
928,59472,2021,5,26,2021-05-26,4,19,0
928,59473,2021,5,26,2021-05-26,8,1227,0
928,59474,2021,6,16,2021-06-16,8,237,0
928,59475,2021,6,22,2021-06-22,3,251,0
928,59476,2021,6,27,2021-06-27,8,4,0
928,59477,2021,7,1,2021-07-01,7,63,2390
928,59478,2021,7,5,2021-07-05,4,133,0
928,59479,2021,7,6,2021-07-06,7,545,0
928,59480,2021,7,8,2021-07-08,7,2086,0
928,59481,2021,7,14,2021-07-14,10,115,0
928,59482,2021,7,15,2021-07-15,3,295,0
928,59483,2021,8,2,2021-08-02,3,152,0
928,59484,2021,8,2,2021-08-02,3,219,0
928,59485,2021,8,11,2021-08-11,9,115,0
928,59486,2021,8,13,2021-08-13,3,82,0
928,59487,2021,8,23,2021-08-23,10,170,0
928,59488,2021,8,24,2021-08-24,3,74,0
928,59489,2021,8,29,2021-08-29,9,328,0
928,59490,2021,9,11,2021-09-11,4,257,0
928,59491,2021,9,11,2021-09-11,7,99,0
928,59492,2021,9,19,2021-09-19,5,1325,0
928,59493,2021,9,22,2021-09-22,8,48,0
928,59494,2021,9,24,2021-09-24,5,136,0
928,59495,2021,9,26,2021-09-26,7,7435,82332
928,59496,2021,9,29,2021-09-29,7,24,0
928,59497,2021,10,10,2021-10-10,9,93,0
928,59498,2021,10,14,2021-10-14,5,1657,1600115
928,59499,2021,10,28,2021-10-28,6,117,0
928,59500,2021,11,4,2021-11-04,9,13,0
928,59501,2021,11,25,2021-11-25,9,27,0
928,59502,2021,12,1,2021-12-01,9,41,0
928,59503,2021,12,28,2021-12-28,2,290,0
928,59504,2021,12,28,2021-12-28,9,86,7841
928,59505,2022,1,11,2022-01-11,8,3,0
928,59506,2022,1,12,2022-01-12,1,1232,3692
928,59507,2022,1,16,2022-01-16,4,45,0
928,59508,2022,1,23,2022-01-23,7,376,0
928,59509,2022,1,27,2022-01-27,3,313,0
928,59510,2022,1,31,2022-01-31,4,252,0
928,59511,2022,2,1,2022-02-01,2,126,0
928,59512,2022,2,9,2022-02-09,6,423,0
928,59513,2022,2,9,2022-02-09,7,359,0
928,59514,2022,2,10,2022-02-10,4,55,0
928,59515,2022,2,10,2022-02-10,5,2035,0
928,59516,2022,2,18,2022-02-18,8,81,0
929,59517,2021,2,23,2021-02-23,4,99,1410
929,59518,2021,3,30,2021-03-30,9,797,958
929,59519,2021,4,1,2021-04-01,9,38,0
929,59520,2021,4,3,2021-04-03,5,347,978
929,59521,2021,4,9,2021-04-09,1,184,0
929,59522,2021,4,21,2021-04-21,1,654,0
929,59523,2021,4,30,2021-04-30,5,53,0
929,59524,2021,5,7,2021-05-07,4,0,246
929,59525,2021,5,25,2021-05-25,8,337,0
929,59526,2021,5,27,2021-05-27,4,208,20892
929,59527,2021,6,1,2021-06-01,7,4396,5556
929,59528,2021,6,3,2021-06-03,7,37,0
929,59529,2021,6,7,2021-06-07,2,179,0
929,59530,2021,6,9,2021-06-09,7,66,0
929,59531,2021,6,22,2021-06-22,9,43,0
929,59532,2021,7,3,2021-07-03,9,38,0
929,59533,2021,7,11,2021-07-11,5,121,0
929,59534,2021,7,21,2021-07-21,3,324,0
929,59535,2021,7,22,2021-07-22,5,636,0
929,59536,2021,7,24,2021-07-24,6,4591,7061
929,59537,2021,8,7,2021-08-07,4,313,254122
929,59538,2021,8,9,2021-08-09,4,13,0
929,59539,2021,8,22,2021-08-22,4,579,0
929,59540,2021,8,23,2021-08-23,9,196,19521
929,59541,2021,8,24,2021-08-24,4,21,0
929,59542,2021,8,31,2021-08-31,8,79,6239
929,59543,2021,9,2,2021-09-02,6,291,0
929,59544,2021,9,9,2021-09-09,8,27,0
929,59545,2021,9,12,2021-09-12,6,120,0
929,59546,2021,9,25,2021-09-25,5,125,0
929,59547,2021,10,2,2021-10-02,9,279,0
929,59548,2021,10,7,2021-10-07,1,60,0
929,59549,2021,10,7,2021-10-07,10,48,0
929,59550,2021,10,17,2021-10-17,10,179,0
929,59551,2021,10,29,2021-10-29,10,28,0
929,59552,2021,10,29,2021-10-29,10,210,0
929,59553,2021,11,4,2021-11-04,6,15,0
929,59554,2021,11,19,2021-11-19,5,48,0
929,59555,2021,12,13,2021-12-13,8,39,0
929,59556,2022,1,2,2022-01-02,5,2250,0
929,59557,2022,1,6,2022-01-06,7,110,0
929,59558,2022,1,20,2022-01-20,5,554,19256
929,59559,2022,1,27,2022-01-27,5,484,0
929,59560,2022,2,1,2022-02-01,3,249,0
929,59561,2022,2,1,2022-02-01,3,381,0
929,59562,2022,2,4,2022-02-04,6,1038,0
929,59563,2022,2,5,2022-02-05,6,2170,15259
929,59564,2022,2,15,2022-02-15,4,81,0
929,59565,2022,2,22,2022-02-22,7,156,0
930,59566,2021,3,1,2021-03-01,6,738,0
930,59567,2021,3,8,2021-03-08,7,108,0
930,59568,2021,3,15,2021-03-15,7,70,0
930,59569,2021,3,18,2021-03-18,3,279,801
930,59570,2021,3,18,2021-03-18,4,865,20368
930,59571,2021,3,20,2021-03-20,3,133,0
930,59572,2021,3,20,2021-03-20,8,39,0
930,59573,2021,3,24,2021-03-24,4,696,0
930,59574,2021,3,28,2021-03-28,2,533,0
930,59575,2021,3,30,2021-03-30,6,1448,4685
930,59576,2021,4,8,2021-04-08,5,218,0
930,59577,2021,4,8,2021-04-08,6,65,325
930,59578,2021,4,18,2021-04-18,4,147,0
930,59579,2021,4,18,2021-04-18,4,302,0
930,59580,2021,4,19,2021-04-19,6,624,2244
930,59581,2021,4,23,2021-04-23,9,19,0
930,59582,2021,4,30,2021-04-30,4,216,0
930,59583,2021,5,4,2021-05-04,2,5350,3991
930,59584,2021,5,6,2021-05-06,2,48,0
930,59585,2021,5,6,2021-05-06,7,1401,25696
930,59586,2021,5,21,2021-05-21,7,163,0
930,59587,2021,6,4,2021-06-04,8,52,0
930,59588,2021,6,11,2021-06-11,3,33,0
930,59589,2021,6,11,2021-06-11,3,546,0
930,59590,2021,6,18,2021-06-18,1,180,0
930,59591,2021,6,19,2021-06-19,3,152,0
930,59592,2021,6,24,2021-06-24,6,50,0
930,59593,2021,6,25,2021-06-25,4,65,0
930,59594,2021,6,27,2021-06-27,3,72,0
930,59595,2021,6,28,2021-06-28,6,2088,829
930,59596,2021,7,1,2021-07-01,1,443,0
930,59597,2021,7,4,2021-07-04,9,55,0
930,59598,2021,7,12,2021-07-12,2,2458,0
930,59599,2021,7,21,2021-07-21,9,36,0
930,59600,2021,7,23,2021-07-23,9,12,0
930,59601,2021,7,27,2021-07-27,7,124,0
930,59602,2021,7,29,2021-07-29,1,364,4160
930,59603,2021,8,18,2021-08-18,9,32,0
930,59604,2021,8,19,2021-08-19,7,5218,0
930,59605,2021,8,19,2021-08-19,8,73,0
930,59606,2021,8,27,2021-08-27,7,77,0
930,59607,2021,8,27,2021-08-27,9,47,0
930,59608,2021,9,1,2021-09-01,8,61,0
930,59609,2021,9,1,2021-09-01,8,102,0
930,59610,2021,9,2,2021-09-02,7,411,0
930,59611,2021,9,7,2021-09-07,5,494,0
930,59612,2021,9,8,2021-09-08,1,288,0
930,59613,2021,9,11,2021-09-11,8,81,0
930,59614,2021,9,11,2021-09-11,8,151,0
930,59615,2021,9,12,2021-09-12,6,2668,137807
930,59616,2021,9,13,2021-09-13,6,1056,5403
930,59617,2021,9,15,2021-09-15,8,215,21178
930,59618,2021,9,16,2021-09-16,7,1226,0
930,59619,2021,9,19,2021-09-19,2,4256,25468
930,59620,2021,9,20,2021-09-20,8,826,34131
930,59621,2021,9,20,2021-09-20,10,154,0
930,59622,2021,9,21,2021-09-21,10,128,0
930,59623,2021,9,27,2021-09-27,8,623,2096
930,59624,2021,9,30,2021-09-30,8,217,0
930,59625,2021,9,30,2021-09-30,8,392,0
930,59626,2021,10,5,2021-10-05,6,388,0
930,59627,2021,10,8,2021-10-08,10,7,0
930,59628,2021,10,14,2021-10-14,5,17,0
930,59629,2021,10,21,2021-10-21,6,663,0
930,59630,2021,10,26,2021-10-26,6,0,22028
930,59631,2021,10,30,2021-10-30,6,965,8991
930,59632,2021,11,10,2021-11-10,9,8,0
930,59633,2021,11,30,2021-11-30,1,45,37
930,59634,2021,12,3,2021-12-03,6,100,0
930,59635,2021,12,6,2021-12-06,7,1048,0
